ReplicaSet,Solution,Experiment,SmocId,RestoreDurationInSec,VmPeak,VmSize,VmHWM,VmRSS,VmData,DeltaMemoryUsageInKbFromTop
8,centralized,3,smoc7,95.92,0,4732,5448,15640,8368,2437
8,centralized,3,smoc8,96.245,860,4476,8952,12684,5460,2436
8,centralized,3,smoc9,24.275,2004,3776,7408,4836,124,2437
8,centralized,4,smoc1,99.143,4680,1892,208,11616,6200,2441
8,centralized,4,smoc2,97.017,4676,4348,9496,19944,8628,2436
8,centralized,4,smoc3,98.427,1328,3748,2464,11716,5680,2436
8,centralized,4,smoc4,96.479,212,1648,4724,8484,6196,2437
8,centralized,4,smoc5,93.864,4092,1256,9368,11224,6128,2439
8,centralized,4,smoc6,97.476,4304,4416,14640,17236,8556,2434
8,centralized,4,smoc7,97.465,292,4404,6480,15376,8916,2436
8,centralized,4,smoc8,97.195,4908,1892,6984,12308,6132,2436
8,centralized,4,smoc9,22.896,832,3448,7396,280,552,2435
8,centralized,5,smoc1,101.355,3796,2416,3740,15896,6564,2440
8,centralized,5,smoc2,101.776,792,4180,2108,11376,5616,2437
8,centralized,5,smoc3,102.587,736,5280,2416,10504,6564,2442
8,centralized,5,smoc4,100.798,4484,1332,14196,14764,5784,2437
8,centralized,5,smoc5,99.099,1344,6440,792,14608,5848,2441
8,centralized,5,smoc6,102.167,504,5116,2704,12988,6268,2435
8,centralized,5,smoc7,102.497,124,4544,8260,15780,8356,2435
8,centralized,5,smoc8,98.864,4672,1388,16344,15364,5832,2436
8,centralized,5,smoc9,23.700,5252,4948,10996,19120,8032,2437
8,centralized,6,smoc1,99.396,1400,3660,4476,10816,5868,2437
8,centralized,6,smoc2,97.891,328,4624,6068,13692,8572,2436
8,centralized,6,smoc3,100.94,4680,3168,16572,12888,6992,2436
8,centralized,6,smoc4,98.802,4576,4300,12380,16164,7360,2435
8,centralized,6,smoc5,100.826,3408,1624,3416,5916,5588,2440
8,centralized,6,smoc6,99.726,4800,1780,0,10424,6240,2442
8,centralized,6,smoc7,101.952,0,1916,4468,9340,6480,2440
8,centralized,6,smoc8,99.876,4808,1332,0,9712,5976,2442
8,centralized,6,smoc9,24.650,6792,2216,7252,1752,5504,2438
8,centralized,7,smoc1,99.867,228,5032,2860,15600,6640,2437
8,centralized,7,smoc2,98.522,1080,4472,8740,12860,6472,2435
8,centralized,7,smoc3,98.623,232,4964,1904,12644,5588,2435
8,centralized,7,smoc4,98.609,4800,4292,11256,12028,6036,2435
8,centralized,7,smoc5,98.67,1360,5172,7696,15340,8064,2437
8,centralized,7,smoc6,98.607,1856,4048,1164,13516,5528,2437
8,centralized,7,smoc7,97.88,4688,4256,8580,13796,5980,2435
8,centralized,7,smoc8,98.963,4680,4416,11476,17452,7524,2436
8,centralized,7,smoc9,25.782,5596,1028,17756,8652,4640,2434
8,centralized,8,smoc1,99.815,4908,2680,15468,14132,6932,2437
8,centralized,8,smoc2,101.067,4676,1600,9060,16140,6224,2437
8,centralized,8,smoc3,100.755,1992,4348,3744,14628,7952,2436
8,centralized,8,smoc4,101.96,740,5196,1336,11812,5488,2436
8,centralized,8,smoc5,101.743,2228,4412,4516,12544,8104,2437
8,centralized,8,smoc6,100.756,752,4308,2008,14144,5880,2437
8,centralized,8,smoc7,99.227,0,4728,8148,13136,6636,2438
8,centralized,8,smoc8,100.099,4392,4292,0,13532,6876,2440
8,centralized,8,smoc9,24.338,5548,5228,10448,18468,9864,2445
8,centralized,9,smoc1,96.754,464,4824,5272,11416,6280,2434
8,centralized,9,smoc2,98.471,4648,4076,15840,18120,8524,2436
8,centralized,9,smoc3,96.556,272,5036,4680,17312,8436,2436
8,centralized,9,smoc4,97.979,4656,1088,7664,9608,6220,2436
8,centralized,9,smoc5,95.717,4748,1256,10976,11524,5932,2434
8,centralized,9,smoc6,96.406,4668,1792,17996,14940,6564,2435
8,centralized,9,smoc7,98.41,2448,3048,9152,11624,5820,2437
8,centralized,9,smoc8,98.289,3624,4436,0,17100,7544,2440
8,centralized,9,smoc9,24.793,2464,3156,8040,452,1104,2434
8,centralized,10,smoc1,95.313,4668,648,11392,14660,6220,2435
8,centralized,10,smoc2,99.193,4908,4296,10656,12352,7048,2435
8,centralized,10,smoc3,96.643,4656,2416,14632,12460,6276,2436
8,centralized,10,smoc4,96.766,4560,4304,13020,17240,6736,2435
8,centralized,10,smoc5,95.857,4668,2416,8700,16344,5968,2436
8,centralized,10,smoc6,96.706,80,4608,6528,13392,5700,2435
8,centralized,10,smoc7,97.341,4544,3168,9128,12456,6784,2435
8,centralized,10,smoc8,95.115,1284,4424,6112,12992,6148,2437
8,centralized,10,smoc9,25.452,5504,1028,4044,5564,4316,2438
8,distributed,1,smoc1,95.11,4508,1144,13248,14636,6932,2434
8,distributed,1,smoc2,95.646,5120,4296,5272,9528,6516,2440
8,distributed,1,smoc3,96.534,4680,4416,16452,17128,7460,2435
8,distributed,1,smoc4,96.778,4904,4340,1900,13792,8088,2442
8,distributed,1,smoc5,95.766,2112,3404,3692,14728,6712,2436
8,distributed,1,smoc6,95.192,4192,2272,9224,11844,7356,2437
8,distributed,1,smoc7,95.887,4040,1608,11392,13244,6796,2438
8,distributed,1,smoc8,95.909,3268,2484,636,11776,6708,2436
8,distributed,1,smoc9,31.703,5164,1416,8108,1708,3252,2438
8,distributed,2,smoc1,96.728,0,4292,5104,14600,7016,2435
8,distributed,2,smoc2,95.511,3288,4344,9832,15460,8104,2436
8,distributed,2,smoc3,96.442,5008,1668,11724,17400,6736,2439
8,distributed,2,smoc4,96.177,508,5556,4896,16648,7448,2435
8,distributed,2,smoc5,96.126,3604,2224,2100,12340,6992,2438
8,distributed,2,smoc6,96.102,2264,4292,3452,16320,7064,2437
8,distributed,2,smoc7,96.489,464,4828,3756,12192,6192,2435
8,distributed,2,smoc8,96.729,4044,5012,4772,17936,9776,2441
8,distributed,2,smoc9,33.420,2692,2596,9384,4652,2044,2436
8,distributed,3,smoc1,97.537,2252,2648,4440,11888,7832,2441
8,distributed,3,smoc2,96.04,7200,5400,20120,18340,9144,2440
8,distributed,3,smoc3,95.622,0,4728,5504,8068,6484,2434
8,distributed,3,smoc4,96.037,5264,4772,2660,14360,8436,2439
8,distributed,3,smoc5,96.391,4696,4076,15216,16496,7168,2436
8,distributed,3,smoc6,95.929,5036,1780,19448,13396,6604,2436
8,distributed,3,smoc7,95.435,792,4300,1728,15128,6608,2436
8,distributed,3,smoc8,95.686,0,4600,528,8640,6220,2437
8,distributed,3,smoc9,32.577,10208,6752,21348,16036,11008,2440
8,distributed,4,smoc1,98.604,4512,5040,5428,14344,8816,2440
8,distributed,4,smoc2,97.07,4904,4232,19708,19936,9216,2435
8,distributed,4,smoc3,101.137,5028,4568,13364,17500,7564,2442
8,distributed,4,smoc4,97.178,464,4964,3540,18508,8368,2436
8,distributed,4,smoc5,97.007,0,4308,4496,14484,6516,2436
8,distributed,4,smoc6,97.188,2208,4132,10852,15348,7440,2436
8,distributed,4,smoc7,95.216,4568,3184,14904,14448,8240,2435
8,distributed,4,smoc8,96.49,4912,1096,12104,18452,6688,2436
8,distributed,4,smoc9,31.632,7732,7728,19804,21384,11864,2436
8,distributed,5,smoc1,98.687,3380,1624,0,9716,6128,2441
8,distributed,5,smoc2,97.15,4580,1144,11924,11664,6752,2436
8,distributed,5,smoc3,98.176,3648,2908,19112,16036,6904,2435
8,distributed,5,smoc4,97.309,272,4668,5092,14244,7912,2437
8,distributed,5,smoc5,97.078,464,4832,4792,11588,6260,2437
8,distributed,5,smoc6,98.13,272,5332,2900,14632,6796,2436
8,distributed,5,smoc7,96.754,272,4828,1956,13316,6692,2436
8,distributed,5,smoc8,97.351,0,4732,5884,12840,6568,2436
8,distributed,5,smoc9,32.203,6988,3960,20428,12220,8608,2437
8,distributed,6,smoc1,96.222,504,5580,0,12392,6396,2439
8,distributed,6,smoc2,95.821,4572,2484,13268,9960,7036,2436
8,distributed,6,smoc3,97.004,4744,4416,17992,19808,8300,2437
8,distributed,6,smoc4,95.765,4668,3904,7476,14196,6900,2436
8,distributed,6,smoc5,96.66,664,4224,6420,10448,6392,2439
8,distributed,6,smoc6,95.901,4152,788,7756,14660,6780,2436
8,distributed,6,smoc7,95.556,0,4728,7352,15524,8556,2434
8,distributed,6,smoc8,95.397,956,4316,1692,13612,6844,2436
8,distributed,6,smoc9,29.578,3928,1848,12208,11840,6496,2436
8,distributed,7,smoc1,101.636,3892,4628,15596,13964,6416,2435
8,distributed,7,smoc2,104.335,3456,1780,13028,11076,6480,2436
8,distributed,7,smoc3,103.822,3320,4296,8832,15804,6628,2436
8,distributed,7,smoc4,102.77,4192,1604,12340,11792,8064,2434
8,distributed,7,smoc5,100.834,4760,4352,14948,14240,6720,2438
8,distributed,7,smoc6,100.785,0,4596,4632,12444,6612,2436
8,distributed,7,smoc7,102.399,2008,4316,5332,15924,7904,2437
8,distributed,7,smoc8,103.551,4668,1760,15376,13656,6736,2436
8,distributed,7,smoc9,30.453,2028,412,5148,5076,4592,2434
8,distributed,8,smoc1,99.105,1596,4340,3828,15676,7812,2437
8,distributed,8,smoc2,98.597,4192,1372,14544,14892,6712,2436
8,distributed,8,smoc3,98.46,4896,4892,520,14908,9040,2439
8,distributed,8,smoc4,101.157,4676,1348,14212,8452,6928,2435
8,distributed,8,smoc5,98.981,464,4644,4944,17148,6564,2436
8,distributed,8,smoc6,99.861,464,4964,5780,13852,6520,2435
8,distributed,8,smoc7,99.635,4668,4404,11852,19680,7356,2436
8,distributed,8,smoc8,100.429,0,4688,5048,10636,6720,2435
8,distributed,8,smoc9,31.546,5048,1028,7680,4992,5480,2438
8,distributed,9,smoc1,98.875,4680,4616,14996,17056,8280,2435
8,distributed,9,smoc2,98.921,0,4728,7088,13208,7796,2434
8,distributed,9,smoc3,100.092,3956,4300,8188,11704,7608,2438
8,distributed,9,smoc4,99.16,4920,2416,14780,12740,6648,2436
8,distributed,9,smoc5,100.93,4808,4352,10228,14048,7900,2438
8,distributed,9,smoc6,100.88,60,4608,2524,11344,6792,2441
8,distributed,9,smoc7,99.295,2152,4432,2184,13480,6712,2440
8,distributed,9,smoc8,98.141,232,4960,5744,11640,6376,2435
8,distributed,9,smoc9,32.281,2008,3524,6844,6340,1188,2438
8,distributed,10,smoc1,95.703,736,4448,5580,18240,7312,2437
8,distributed,10,smoc2,96.882,3616,6564,14920,19604,11300,2438
8,distributed,10,smoc3,97.636,4852,4596,17700,18580,8348,2434
8,distributed,10,smoc4,98.462,2520,1828,14068,17416,7908,2436
8,distributed,10,smoc5,98.976,4476,4540,2708,13756,7180,2439
8,distributed,10,smoc6,97.282,4252,1648,16040,13636,6928,2436
8,distributed,10,smoc7,98.368,4684,4308,12024,15028,7228,2437
8,distributed,10,smoc8,96.476,4548,2956,1988,15032,6680,2436
8,distributed,10,smoc9,32.115,3396,2020,5980,1640,3604,2436
10,distributed,1,smoc1,127.728,4668,4076,3564,16152,8680,2441
10,distributed,1,smoc2,124.509,1772,1772,6484,7280,6536,2437
10,distributed,1,smoc3,125.066,4864,4316,15716,17444,6996,2438
10,distributed,1,smoc4,127.212,4900,4196,15752,14212,6932,2435
10,distributed,1,smoc5,127.34,3524,3908,16636,18168,7188,2435
10,distributed,1,smoc6,126.202,76,4600,6100,14864,7668,2438
10,distributed,1,smoc7,126.432,1140,3880,4776,13220,6344,2436
10,distributed,1,smoc8,126.32,4680,1348,12396,14940,6696,2437
10,distributed,1,smoc9,127.056,1788,4372,6280,13144,7412,2436
10,distributed,1,smoc10,125.077,4900,2416,12724,11944,6424,2435
10,distributed,1,smoc11,36.674,4588,120,8668,8312,4600,2435
10,distributed,2,smoc1,128.019,232,4828,5644,11560,6368,2436
10,distributed,2,smoc2,125.826,80,4608,7856,16468,7272,2435
10,distributed,2,smoc3,128.364,3684,4308,5456,14520,6328,2438
10,distributed,2,smoc4,128.261,4476,1356,2408,10476,6868,2439
10,distributed,2,smoc5,125.757,4668,4144,12300,14968,7204,2437
10,distributed,2,smoc6,128.098,4428,3168,0,13320,7136,2442
10,distributed,2,smoc7,127.799,0,4740,2368,10636,6652,2434
10,distributed,2,smoc8,128.463,4520,2484,9184,16604,6860,2438
10,distributed,2,smoc9,126.792,2184,5488,11776,16904,7856,2436
10,distributed,2,smoc10,127.002,4356,1336,0,14536,6680,2439
10,distributed,2,smoc11,37.620,4608,388,11296,12136,5676,2435
10,distributed,3,smoc1,131.953,4748,1792,17388,15248,6740,2436
10,distributed,3,smoc2,130.52,276,5324,4868,11596,6780,2435
10,distributed,3,smoc3,131.912,4980,1596,12432,11148,6672,2435
10,distributed,3,smoc4,130.383,4688,1332,13136,15120,6860,2435
10,distributed,3,smoc5,130.834,5268,5032,20976,22008,9676,2437
10,distributed,3,smoc6,132.041,3652,4244,16780,15100,6992,2434
10,distributed,3,smoc7,132.905,5036,3000,5012,13920,6804,2442
10,distributed,3,smoc8,131.514,4988,4128,21408,19072,7172,2435
10,distributed,3,smoc9,131.76,0,4728,5348,11200,6784,2437
10,distributed,3,smoc10,134.949,416,4476,8452,10376,6540,2439
10,distributed,3,smoc11,34.092,2008,224,5344,2220,1808,2439
10,distributed,4,smoc1,129.293,0,4748,6272,16168,8172,2436
10,distributed,4,smoc2,129.059,4548,4344,11648,15900,8164,2435
10,distributed,4,smoc3,129.55,4648,4340,13584,16908,8200,2436
10,distributed,4,smoc4,130.691,272,5336,6064,15376,7844,2437
10,distributed,4,smoc5,129.79,232,4828,5200,12096,7624,2435
10,distributed,4,smoc6,129.088,232,4828,6072,12160,7248,2434
10,distributed,4,smoc7,129.798,4752,1144,11312,10648,6804,2435
10,distributed,4,smoc8,129.475,3688,1348,19796,18400,6844,2434
10,distributed,4,smoc9,130.399,876,4232,7944,7708,6784,2438
10,distributed,4,smoc10,129.358,4668,4340,10872,20616,7516,2436
10,distributed,4,smoc11,37.065,5596,2748,19516,18580,8304,2437
10,distributed,5,smoc1,128.831,4668,2940,7872,16476,7528,2437
10,distributed,5,smoc2,128.487,4568,1892,0,10448,7120,2440
10,distributed,5,smoc3,126.398,4576,4404,0,14956,8808,2441
10,distributed,5,smoc4,128.021,3952,1076,2368,12020,6800,2440
10,distributed,5,smoc5,128.14,232,4828,4068,12928,6364,2437
10,distributed,5,smoc6,129.1,4992,600,20332,11660,6696,2435
10,distributed,5,smoc7,128.173,3860,4856,8676,18636,8680,2439
10,distributed,5,smoc8,128.751,88,4592,7180,12764,5988,2433
10,distributed,5,smoc9,132.083,4744,2652,15148,14412,6420,2438
10,distributed,5,smoc10,128.272,1296,3560,4660,15100,8044,2437
10,distributed,5,smoc11,39.861,6100,1128,1528,212,5544,2441
10,distributed,6,smoc1,128.869,756,4416,8060,12852,6416,2437
10,distributed,6,smoc2,129.234,4588,1660,13376,12916,6908,2439
10,distributed,6,smoc3,128.442,180,4412,6120,18076,8620,2436
10,distributed,6,smoc4,129.078,300,1648,5116,11172,6600,2435
10,distributed,6,smoc5,129.737,4676,4200,11440,19208,7500,2437
10,distributed,6,smoc6,129.331,3068,520,14000,13012,7020,2436
10,distributed,6,smoc7,130.253,4892,4636,1920,16904,9224,2441
10,distributed,6,smoc8,129.134,3652,4528,15616,15832,6256,2435
10,distributed,6,smoc9,129.512,912,4584,8936,10088,6540,2436
10,distributed,6,smoc10,127.236,4520,3732,12920,23160,9056,2439
10,distributed,6,smoc11,37.055,5472,2460,6076,4444,7636,2438
10,distributed,7,smoc1,126.991,580,4900,5544,13268,6368,2436
10,distributed,7,smoc2,129.164,1564,3964,3188,10212,6412,2437
10,distributed,7,smoc3,128.278,4860,4404,1384,13876,8028,2439
10,distributed,7,smoc4,126.516,5020,2484,22052,19200,7036,2434
10,distributed,7,smoc5,129.486,6356,2640,15724,13660,8420,2437
10,distributed,7,smoc6,127.586,3312,2256,3044,10212,6240,2437
10,distributed,7,smoc7,128.598,232,4960,3816,11108,6328,2436
10,distributed,7,smoc8,127.148,5092,4228,3320,16700,8928,2439
10,distributed,7,smoc9,129.195,4468,2856,17136,16092,7944,2435
10,distributed,7,smoc10,131.982,4232,2204,1252,15032,7040,2440
10,distributed,7,smoc11,34.449,6108,1568,6132,1424,5632,2438
10,distributed,8,smoc1,131.208,1980,4560,4164,16388,8424,2437
10,distributed,8,smoc2,133.507,4508,1372,15084,12232,6696,2436
10,distributed,8,smoc3,130.503,4676,4412,12868,19212,8140,2437
10,distributed,8,smoc4,133.256,1672,5564,3332,18308,5804,2442
10,distributed,8,smoc5,131.514,848,4472,9608,15092,7964,2435
10,distributed,8,smoc6,133.049,272,4832,5600,16844,8164,2436
10,distributed,8,smoc7,130.775,4988,4292,10400,14400,7292,2434
10,distributed,8,smoc8,130.799,5080,4580,13240,17444,7088,2435
10,distributed,8,smoc9,129.556,232,4820,7008,15656,8632,2435
10,distributed,8,smoc10,130.89,0,4732,6932,17196,8716,2436
10,distributed,8,smoc11,29.968,6936,3604,20224,15340,8704,2436
10,distributed,9,smoc1,129.432,540,4676,5424,18360,8364,2437
10,distributed,9,smoc2,129.529,6332,4324,10420,8808,7392,2433
10,distributed,9,smoc3,127.73,4668,1332,16288,15256,7056,2434
10,distributed,9,smoc4,130.47,8860,6348,5768,11160,10208,2444
10,distributed,9,smoc5,129.254,84,4596,6364,18308,8112,2436
10,distributed,9,smoc6,130.618,3140,1772,12408,10628,6972,2436
10,distributed,9,smoc7,130.901,3332,2448,15188,13304,7388,2436
10,distributed,9,smoc8,129.934,500,5324,7656,16548,6524,2437
10,distributed,9,smoc9,128.792,2184,4636,4760,15932,9032,2436
10,distributed,9,smoc10,130.175,4096,4472,13608,14740,6984,2434
10,distributed,9,smoc11,36.489,5124,1028,6492,2572,5460,2439
10,distributed,10,smoc1,127.547,276,5324,1152,14484,6092,2437
10,distributed,10,smoc2,131.158,5036,5036,4656,18660,8852,2442
10,distributed,10,smoc3,127.138,4296,4568,18860,23112,8460,2436
10,distributed,10,smoc4,129.974,4588,1348,676,14260,7168,2441
10,distributed,10,smoc5,128.894,4900,4644,992,16316,8372,2438
10,distributed,10,smoc6,129.108,0,4732,6148,14056,7904,2436
10,distributed,10,smoc7,128.368,0,4728,2524,10496,6460,2438
10,distributed,10,smoc8,127.41,4932,1300,12900,15376,6540,2436
10,distributed,10,smoc9,129.559,4360,4352,0,12164,7844,2438
10,distributed,10,smoc10,131.453,4648,804,0,6532,7064,2443
10,distributed,10,smoc11,35.607,5476,1548,20800,20660,6244,2435
10,centralized,1,smoc1,153.533,3484,1084,13944,7808,5832,2435
10,centralized,1,smoc2,152.79,1400,3660,2228,11372,6028,2436
10,centralized,1,smoc3,151.036,4696,1348,15764,15180,6496,2435
10,centralized,1,smoc4,152.145,4668,1144,15744,14736,6232,2435
10,centralized,1,smoc5,154.957,3376,1328,13640,7828,5764,2433
10,centralized,1,smoc6,151.75,4244,2908,16572,16460,6480,2435
10,centralized,1,smoc7,154.635,248,4740,3604,11132,6516,2434
10,centralized,1,smoc8,153.632,4688,3652,15444,15844,7092,2436
10,centralized,1,smoc9,154.778,4668,1600,16772,15468,5540,2436
10,centralized,1,smoc10,153.416,4160,340,15832,12040,6740,2435
10,centralized,1,smoc11,36.398,836,3184,7836,6532,240,2436
10,centralized,2,smoc1,150.843,84,4596,7220,11808,5892,2438
10,centralized,2,smoc2,150.521,268,5324,2828,12204,5812,2435
10,centralized,2,smoc3,157.091,1192,3328,6716,10468,6676,2438
10,centralized,2,smoc4,153.63,3304,2400,12160,9212,5848,2435
10,centralized,2,smoc5,151.461,500,5324,4576,12680,6136,2437
10,centralized,2,smoc6,152.558,1908,3164,2748,14952,5748,2437
10,centralized,2,smoc7,152.226,1540,3652,3132,12000,5812,2437
10,centralized,2,smoc8,156.094,2600,4412,10288,14692,7820,2434
10,centralized,2,smoc9,152.379,4680,2680,13992,13480,6280,2435
10,centralized,2,smoc10,154.406,4752,1456,14668,12772,5712,2437
10,centralized,2,smoc11,34.481,1736,3628,5836,5508,16,2435
10,centralized,3,smoc1,-2845.503,3628,4036,13664,14352,6920,2436
10,centralized,3,smoc2,-2844.473,0,4688,0,11580,5704,2441
10,centralized,3,smoc3,-2848.012,4520,4252,13820,14324,6824,2434
10,centralized,3,smoc4,-2845.233,1676,4404,4300,15972,7812,2437
10,centralized,3,smoc5,-2845.221,4168,904,13804,13732,6120,2436
10,centralized,3,smoc6,-2846.133,4676,4676,18512,20376,9012,2435
10,centralized,3,smoc7,-2847.341,4228,3000,13192,12324,5440,2436
10,centralized,3,smoc8,-2850.647,2340,2180,0,8652,5968,2440
10,centralized,3,smoc9,-2843.776,1708,1600,0,7288,6148,2439
10,centralized,3,smoc10,-2843.737,4768,1096,0,9940,6388,2441
10,centralized,3,smoc11,35.084,2008,2908,4948,3928,1028,2436
10,centralized,4,smoc1,153.376,2092,4476,5960,7608,6224,2439
10,centralized,4,smoc2,151.597,2328,3168,3748,11900,6700,2436
10,centralized,4,smoc3,153.182,464,4980,5168,14312,6564,2434
10,centralized,4,smoc4,155.524,224,4740,3144,13600,6780,2436
10,centralized,4,smoc5,152.125,1224,4244,2692,14072,6968,2437
10,centralized,4,smoc6,155.79,4516,996,0,7580,6028,2441
10,centralized,4,smoc7,155.538,4676,3184,1976,10100,6148,2440
10,centralized,4,smoc8,156.598,464,4972,3552,12496,6600,2434
10,centralized,4,smoc9,153.88,4676,4408,2920,17776,6820,2437
10,centralized,4,smoc10,156.055,1076,4452,2376,12032,8108,2437
10,centralized,4,smoc11,35.341,5472,1208,14356,16452,5224,2436
10,centralized,5,smoc1,158.12,2556,3020,4944,12512,5656,2437
10,centralized,5,smoc2,159.616,4600,904,8796,15436,6196,2435
10,centralized,5,smoc3,160.218,1124,4576,7384,11516,5676,2436
10,centralized,5,smoc4,163.059,4676,1096,0,8796,6556,2441
10,centralized,5,smoc5,159.473,0,1388,3080,7784,6160,2435
10,centralized,5,smoc6,156.241,0,4728,3276,10932,6748,2436
10,centralized,5,smoc7,157.058,4540,904,11900,8556,5872,2436
10,centralized,5,smoc8,157.644,736,5376,3488,13224,5888,2437
10,centralized,5,smoc9,162.429,0,4732,0,11352,5796,2436
10,centralized,5,smoc10,157.346,516,5008,2344,12116,5528,2436
10,centralized,5,smoc11,37.978,7488,1852,17088,3708,5512,2439
10,centralized,6,smoc1,162.992,4668,1332,5020,7780,5632,2440
10,centralized,6,smoc2,159.607,0,4740,4996,11132,6152,2434
10,centralized,6,smoc3,162.267,1112,3956,2052,12920,5880,2437
10,centralized,6,smoc4,161.457,4676,1600,17156,15224,6472,2435
10,centralized,6,smoc5,161.219,732,5284,5348,11688,5916,2437
10,centralized,6,smoc6,160.457,4568,4292,4724,17248,6920,2438
10,centralized,6,smoc7,162.078,320,4748,3724,11800,7844,2437
10,centralized,6,smoc8,162.687,72,4596,6880,12172,6048,2437
10,centralized,6,smoc9,163.459,888,4340,5272,8768,5812,2434
10,centralized,6,smoc10,158.467,4416,1332,14536,13380,5608,2436
10,centralized,6,smoc11,36.745,5604,1028,1472,836,4708,2438
10,centralized,7,smoc1,162.03,644,4308,5524,10632,5748,2435
10,centralized,7,smoc2,162.046,2264,1348,9172,9984,5808,2437
10,centralized,7,smoc3,161.029,4548,1668,0,8172,6728,2440
10,centralized,7,smoc4,160.746,4668,1104,12376,11076,6132,2437
10,centralized,7,smoc5,160.518,3540,1600,8964,10532,6004,2438
10,centralized,7,smoc6,160.174,4572,1892,9840,9616,5504,2437
10,centralized,7,smoc7,162.127,2252,3104,1416,11024,5400,2440
10,centralized,7,smoc8,161.016,4560,1600,11800,9076,6192,2437
10,centralized,7,smoc9,162.3,4492,1336,12116,10236,6476,2435
10,centralized,7,smoc10,163.485,3992,3904,14500,16068,6580,2435
10,centralized,7,smoc11,36.371,1776,3876,1656,1572,524,2438
10,centralized,8,smoc1,138.572,3824,1144,14756,12076,6232,2436
10,centralized,8,smoc2,139.769,4668,3008,17464,15532,6760,2435
10,centralized,8,smoc3,138.517,4568,748,0,6712,6160,2441
10,centralized,8,smoc4,135.199,4676,1760,11196,17532,5936,2437
10,centralized,8,smoc5,141.418,1320,5640,1168,13900,6836,2442
10,centralized,8,smoc6,136.037,4900,4344,6548,15676,7072,2437
10,centralized,8,smoc7,139.054,4516,1772,10688,9924,5956,2437
10,centralized,8,smoc8,138.783,232,5324,2556,13580,5812,2437
10,centralized,8,smoc9,136.965,4520,1780,12628,10300,5736,2438
10,centralized,8,smoc10,141.065,11712,8552,18796,12844,13100,2444
10,centralized,8,smoc11,28.922,5340,1548,3168,12716,4964,2440
10,centralized,9,smoc1,130.161,4676,2416,17080,13620,6668,2435
10,centralized,9,smoc2,131.118,64,4604,6612,12560,6768,2437
10,centralized,9,smoc3,131.149,1392,4196,6912,11392,5616,2438
10,centralized,9,smoc4,130.346,4572,1760,14672,13632,6084,2435
10,centralized,9,smoc5,130.887,4900,1144,9288,13992,6224,2436
10,centralized,9,smoc6,130.164,80,4596,4920,10140,5776,2436
10,centralized,9,smoc7,133.938,3992,4404,16428,17896,8268,2434
10,centralized,9,smoc8,131.285,464,4924,5648,10148,5932,2434
10,centralized,9,smoc9,131.206,0,4728,0,11536,5828,2437
10,centralized,9,smoc10,134.174,232,4588,6412,10356,5784,2435
10,centralized,9,smoc11,28.121,5688,1636,1008,1684,4928,2438
10,centralized,10,smoc1,126.912,4568,1144,224,6412,6176,2439
10,centralized,10,smoc2,128.827,4688,1600,10080,15152,6328,2437
10,centralized,10,smoc3,129.027,2628,1280,13200,11632,6644,2436
10,centralized,10,smoc4,128.439,4480,1328,11112,10316,6452,2436
10,centralized,10,smoc5,129.978,92,4596,3168,11960,6596,2438
10,centralized,10,smoc6,129.679,4424,4668,17716,18628,8392,2437
10,centralized,10,smoc7,128.856,4668,2908,14732,13696,6452,2435
10,centralized,10,smoc8,127.93,2716,2356,9648,9816,5700,2436
10,centralized,10,smoc9,128.01,952,3904,8488,13712,8196,2436
10,centralized,10,smoc10,129.052,1904,3908,4036,15140,8560,2437
10,centralized,10,smoc11,27.645,6712,2716,7352,5384,6204,2438
10,conventional,1,smoc1,140.079,6656,4104,12756,20108,9836,2437
10,conventional,1,smoc2,138.798,3172,4736,16472,21260,9496,2437
10,conventional,1,smoc3,138.009,3848,4668,18860,24340,11276,2437
10,conventional,1,smoc4,139.537,9112,4688,18456,23144,11812,2438
10,conventional,1,smoc5,140.183,8852,4012,25836,23976,12148,2438
10,conventional,1,smoc6,139.64,7456,4116,15096,18736,10396,2438
10,conventional,1,smoc7,139.844,7532,4400,9688,20180,11224,2442
10,conventional,1,smoc8,140.176,5688,4488,19804,20920,11244,2437
10,conventional,1,smoc9,139.097,8140,3856,29072,25944,10980,2438
10,conventional,1,smoc10,138.896,2968,5160,15432,21088,11716,2438
10,conventional,1,smoc11,29.157,6472,4644,10596,5740,7236,2439
10,conventional,2,smoc1,133.639,7248,3132,6552,15236,10268,2442
10,conventional,2,smoc2,130.934,6952,3988,13372,21256,11092,2441
10,conventional,2,smoc3,129.522,8736,6156,25468,24524,13208,2438
10,conventional,2,smoc4,132.106,7400,5996,17448,25220,10640,2440
10,conventional,2,smoc5,129.236,5524,3640,19228,20032,10236,2437
10,conventional,2,smoc6,128.589,6204,4544,17708,19164,10964,2437
10,conventional,2,smoc7,130.58,5612,3004,11480,19052,10104,2440
10,conventional,2,smoc8,130.78,9792,4952,24180,22256,11600,2438
10,conventional,2,smoc9,129.752,6936,4404,18988,19252,11008,2436
10,conventional,2,smoc10,131.615,1600,6292,10316,22384,11532,2438
10,conventional,2,smoc11,38.324,5496,1028,1540,5864,6392,2441
10,conventional,3,smoc1,126.306,3744,8564,6784,18576,12872,2439
10,conventional,3,smoc2,128.024,8948,7780,27368,25588,12904,2438
10,conventional,3,smoc3,127.104,7740,8308,7264,20488,13300,2442
